2026-07-24 17:36:18 INFO  [main] ExcelUtils - Reading Excel file : src/main/resources/testdata/LoginData.xlsx
2026-07-25 12:06:34 INFO  [TestNG-test=Login Test-1] LoginPage - Login successful
2026-07-25 12:06:34 INFO  [TestNG-test=Login Test-1] HomePage - Checking products page visibility
2026-07-25 12:06:34 INFO  [TestNG-test=Login Test-1] HomePage - Getting page title
2026-07-25 12:06:34 INFO  [TestNG-test=Login Test-1] BasePage - Getting text from element
2026-07-25 12:06:34 INFO  [TestNG-test=Login Test-1] HomePage - Checking menu visibility
2026-07-25 12:06:34 INFO  [TestNG-test=Login Test-1] LoginTest - Login successful for user : standard_user
2026-07-25 12:06:34 INFO  [TestNG-test=Login Test-1] LoginTest - ===== Login Test Completed =====
2026-07-25 12:06:34 INFO  [TestNG-test=Login Test-1] TestListener - Test Passed : verifyLogin
2026-07-25 12:06:34 INFO  [TestNG-test=Login Test-1] BaseTest - Cleaning test execution
2026-07-25 12:06:34 INFO  [TestNG-test=Login Test-1] DriverFactory - Closing browser
2026-07-25 12:06:35 INFO  [TestNG-test=Login Test-1] DriverFactory - Browser closed successfully
2026-07-25 12:06:35 INFO  [TestNG-test=Login Test-1] BaseTest - ========== Test Execution Completed ==========
2026-07-25 12:06:35 INFO  [TestNG-test=Login Test-1] BaseTest - ========== Starting Test : verifyLogin ==========
2026-07-25 12:06:35 INFO  [TestNG-test=Login Test-1] DriverFactory - Initializing browser : CHROME
2026-07-25 12:06:36 INFO  [TestNG-test=Login Test-1] DriverFactory - CHROME browser launched successfully
2026-07-25 12:06:36 INFO  [TestNG-test=Login Test-1] BaseTest - Opening application URL : https://www.saucedemo.com/
2026-07-25 12:06:39 INFO  [TestNG-test=Login Test-1] TestListener - Test Started : com.amol.automation.tests.LoginTest.verifyLogin
2026-07-25 12:06:39 INFO  [TestNG-test=Login Test-1] ExtentReportManager - Extent Test Created : com.amol.automation.tests.LoginTest.verifyLogin
2026-07-25 12:06:39 INFO  [TestNG-test=Login Test-1] LoginTest - ===== Login Test Started =====
2026-07-25 12:06:39 INFO  [TestNG-test=Login Test-1] LoginTest - Login attempt with user : locked_out_user
2026-07-25 12:06:39 INFO  [TestNG-test=Login Test-1] LoginPage - Starting login process
2026-07-25 12:06:39 INFO  [TestNG-test=Login Test-1] LoginPage - Entering username
2026-07-25 12:06:39 INFO  [TestNG-test=Login Test-1] BasePage - Entering text into element
2026-07-25 12:06:40 INFO  [TestNG-test=Login Test-1] LoginPage - Entering password
2026-07-25 12:06:40 INFO  [TestNG-test=Login Test-1] BasePage - Entering text into element
2026-07-25 12:06:40 INFO  [TestNG-test=Login Test-1] LoginPage - Clicking Login button
2026-07-25 12:06:40 INFO  [TestNG-test=Login Test-1] BasePage - Clicking element
2026-07-25 12:06:40 INFO  [TestNG-test=Login Test-1] LoginPage - Login successful
2026-07-25 12:06:40 INFO  [TestNG-test=Login Test-1] HomePage - Checking products page visibility
2026-07-25 12:07:11 ERROR [TestNG-test=Login Test-1] TestListener - Test Failed : LoginTest_verifyLogin
2026-07-25 12:07:11 INFO  [TestNG-test=Login Test-1] ScreenshotUtils - Screenshot captured successfully : C:\Users\HP\Desktop\Project\selenium-testng-framework\screenshots\LoginTest_verifyLogin_20260725_120711.png
2026-07-25 12:07:11 INFO  [TestNG-test=Login Test-1] BaseTest - Cleaning test execution
2026-07-25 12:07:11 INFO  [TestNG-test=Login Test-1] DriverFactory - Closing browser
2026-07-25 12:07:11 INFO  [TestNG-test=Login Test-1] DriverFactory - Browser closed successfully
2026-07-25 12:07:11 INFO  [TestNG-test=Login Test-1] BaseTest - ========== Test Execution Completed ==========
2026-07-25 12:07:11 INFO  [TestNG-test=Login Test-1] BaseTest - ========== Starting Test : verifyLogin ==========
2026-07-25 12:07:11 INFO  [TestNG-test=Login Test-1] DriverFactory - Initializing browser : CHROME
2026-07-25 12:07:13 INFO  [TestNG-test=Login Test-1] DriverFactory - CHROME browser launched successfully
2026-07-25 12:07:13 INFO  [TestNG-test=Login Test-1] BaseTest - Opening application URL : https://www.saucedemo.com/
2026-07-25 12:07:17 INFO  [TestNG-test=Login Test-1] TestListener - Test Started : com.amol.automation.tests.LoginTest.verifyLogin
2026-07-25 12:07:17 INFO  [TestNG-test=Login Test-1] ExtentReportManager - Extent Test Created : com.amol.automation.tests.LoginTest.verifyLogin
2026-07-25 12:07:17 INFO  [TestNG-test=Login Test-1] LoginTest - ===== Login Test Started =====
2026-07-25 12:07:17 INFO  [TestNG-test=Login Test-1] LoginTest - Login attempt with user : invalid_user
2026-07-25 12:07:17 INFO  [TestNG-test=Login Test-1] LoginPage - Starting login process
2026-07-25 12:07:17 INFO  [TestNG-test=Login Test-1] LoginPage - Entering username
2026-07-25 12:07:17 INFO  [TestNG-test=Login Test-1] BasePage - Entering text into element
2026-07-25 12:07:17 INFO  [TestNG-test=Login Test-1] LoginPage - Entering password
2026-07-25 12:07:17 INFO  [TestNG-test=Login Test-1] BasePage - Entering text into element
2026-07-25 12:07:17 INFO  [TestNG-test=Login Test-1] LoginPage - Clicking Login button
2026-07-25 12:07:17 INFO  [TestNG-test=Login Test-1] BasePage - Clicking element
2026-07-25 12:07:18 INFO  [TestNG-test=Login Test-1] LoginPage - Login successful
2026-07-25 12:07:18 INFO  [TestNG-test=Login Test-1] HomePage - Checking products page visibility
2026-07-25 12:07:48 ERROR [TestNG-test=Login Test-1] TestListener - Test Failed : LoginTest_verifyLogin
2026-07-25 12:07:48 INFO  [TestNG-test=Login Test-1] ScreenshotUtils - Screenshot captured successfully : C:\Users\HP\Desktop\Project\selenium-testng-framework\screenshots\LoginTest_verifyLogin_20260725_120748.png
2026-07-25 12:07:48 INFO  [TestNG-test=Login Test-1] BaseTest - Cleaning test execution
2026-07-25 12:07:48 INFO  [TestNG-test=Login Test-1] DriverFactory - Closing browser
2026-07-25 12:07:49 INFO  [TestNG-test=Login Test-1] DriverFactory - Browser closed successfully
2026-07-25 12:07:49 INFO  [TestNG-test=Login Test-1] BaseTest - ========== Test Execution Completed ==========
2026-07-25 12:07:49 INFO  [main] TestListener - ========== Test Execution Completed ==========
2026-07-25 12:07:50 INFO  [main] ExtentReportManager - Extent Report flushed
2026-07-25 13:12:22 INFO  [main] TestListener - ========== Test Execution Started ==========
2026-07-25 13:12:23 INFO  [main] ExtentReportManager - Extent Report Created : C:\Users\HP\Desktop\Project\selenium-testng-framework\reports\AutomationReport_20260725_131222.html
2026-07-25 13:12:23 INFO  [TestNG-test=Login Test-1] BaseTest - ========== Starting Test : verifyInvalidLogin ==========
2026-07-25 13:12:23 INFO  [TestNG-test=Login Test-1] ConfigReader - Loading config.properties file
2026-07-25 13:12:23 INFO  [TestNG-test=Login Test-1] ConfigReader - Configuration loaded successfully
2026-07-25 13:12:23 INFO  [TestNG-test=Login Test-1] DriverFactory - Initializing browser : CHROME
2026-07-25 13:12:26 INFO  [TestNG-test=Login Test-1] DriverFactory - CHROME browser launched successfully
2026-07-25 13:12:26 INFO  [TestNG-test=Login Test-1] BaseTest - Opening application URL : https://www.saucedemo.com/
2026-07-25 13:12:29 INFO  [TestNG-test=Login Test-1] TestListener - Test Started : com.amol.automation.tests.LoginTest.verifyInvalidLogin
2026-07-25 13:12:29 INFO  [TestNG-test=Login Test-1] ExtentReportManager - Extent Test Created : com.amol.automation.tests.LoginTest.verifyInvalidLogin
2026-07-25 13:12:29 INFO  [TestNG-test=Login Test-1] LoginTest - ===== Invalid Login Test Started =====
2026-07-25 13:12:29 INFO  [TestNG-test=Login Test-1] LoginPage - Entering username : invalid_user
2026-07-25 13:12:29 INFO  [TestNG-test=Login Test-1] BasePage - Entering text : invalid_user
2026-07-25 13:12:29 INFO  [TestNG-test=Login Test-1] LoginPage - Entering password
2026-07-25 13:12:29 INFO  [TestNG-test=Login Test-1] BasePage - Entering text : wrong_password
2026-07-25 13:12:29 INFO  [TestNG-test=Login Test-1] LoginPage - Clicking Login button
2026-07-25 13:12:29 INFO  [TestNG-test=Login Test-1] BasePage - Clicking element : [[ChromeDriver: chrome on windows (e054be75e66f1535453d5ebf1110317e)] -> id: login-button]
2026-07-25 13:12:30 INFO  [TestNG-test=Login Test-1] BasePage - Text fetched : Epic sadface: Username and password do not match any user in this service
2026-07-25 13:12:30 INFO  [TestNG-test=Login Test-1] LoginTest - ===== Invalid Login Test Completed =====
2026-07-25 13:12:30 INFO  [TestNG-test=Login Test-1] TestListener - Test Passed : verifyInvalidLogin
2026-07-25 13:12:30 INFO  [TestNG-test=Login Test-1] BaseTest - Cleaning test execution
2026-07-25 13:12:30 INFO  [TestNG-test=Login Test-1] DriverFactory - Closing browser
2026-07-25 13:12:30 INFO  [TestNG-test=Login Test-1] DriverFactory - Browser closed successfully
2026-07-25 13:12:30 INFO  [TestNG-test=Login Test-1] BaseTest - ========== Test Execution Completed ==========
2026-07-25 13:12:30 INFO  [TestNG-test=Login Test-1] BaseTest - ========== Starting Test : verifyLockedUserLogin ==========
2026-07-25 13:12:30 INFO  [TestNG-test=Login Test-1] DriverFactory - Initializing browser : CHROME
2026-07-25 13:12:31 INFO  [TestNG-test=Login Test-1] DriverFactory - CHROME browser launched successfully
2026-07-25 13:12:31 INFO  [TestNG-test=Login Test-1] BaseTest - Opening application URL : https://www.saucedemo.com/
2026-07-25 13:12:34 INFO  [TestNG-test=Login Test-1] TestListener - Test Started : com.amol.automation.tests.LoginTest.verifyLockedUserLogin
2026-07-25 13:12:34 INFO  [TestNG-test=Login Test-1] ExtentReportManager - Extent Test Created : com.amol.automation.tests.LoginTest.verifyLockedUserLogin
2026-07-25 13:12:34 INFO  [TestNG-test=Login Test-1] LoginTest - ===== Locked User Login Test Started =====
2026-07-25 13:12:34 INFO  [TestNG-test=Login Test-1] LoginPage - Entering username : locked_out_user
2026-07-25 13:12:34 INFO  [TestNG-test=Login Test-1] BasePage - Entering text : locked_out_user
2026-07-25 13:12:34 INFO  [TestNG-test=Login Test-1] LoginPage - Entering password
2026-07-25 13:12:34 INFO  [TestNG-test=Login Test-1] BasePage - Entering text : secret_sauce
2026-07-25 13:12:34 INFO  [TestNG-test=Login Test-1] LoginPage - Clicking Login button
2026-07-25 13:12:34 INFO  [TestNG-test=Login Test-1] BasePage - Clicking element : [[ChromeDriver: chrome on windows (67ea3ac376ed064cd6f31b9fbdef5a9c)] -> id: login-button]
2026-07-25 13:12:35 INFO  [TestNG-test=Login Test-1] BasePage - Text fetched : Epic sadface: Sorry, this user has been locked out.
2026-07-25 13:12:35 INFO  [TestNG-test=Login Test-1] LoginTest - ===== Locked User Login Test Completed =====
2026-07-25 13:12:35 INFO  [TestNG-test=Login Test-1] TestListener - Test Passed : verifyLockedUserLogin
2026-07-25 13:12:35 INFO  [TestNG-test=Login Test-1] BaseTest - Cleaning test execution
2026-07-25 13:12:35 INFO  [TestNG-test=Login Test-1] DriverFactory - Closing browser
2026-07-25 13:12:35 INFO  [TestNG-test=Login Test-1] DriverFactory - Browser closed successfully
2026-07-25 13:12:35 INFO  [TestNG-test=Login Test-1] BaseTest - ========== Test Execution Completed ==========
2026-07-25 13:12:35 INFO  [TestNG-test=Login Test-1] BaseTest - ========== Starting Test : verifyValidLogin ==========
2026-07-25 13:12:35 INFO  [TestNG-test=Login Test-1] DriverFactory - Initializing browser : CHROME
2026-07-25 13:12:36 INFO  [TestNG-test=Login Test-1] DriverFactory - CHROME browser launched successfully
2026-07-25 13:12:36 INFO  [TestNG-test=Login Test-1] BaseTest - Opening application URL : https://www.saucedemo.com/
2026-07-25 13:12:39 INFO  [TestNG-test=Login Test-1] TestListener - Test Started : com.amol.automation.tests.LoginTest.verifyValidLogin
2026-07-25 13:12:39 INFO  [TestNG-test=Login Test-1] ExtentReportManager - Extent Test Created : com.amol.automation.tests.LoginTest.verifyValidLogin
2026-07-25 13:12:39 INFO  [TestNG-test=Login Test-1] LoginTest - ===== Valid Login Test Started =====
2026-07-25 13:12:39 INFO  [TestNG-test=Login Test-1] LoginPage - Entering username : standard_user
2026-07-25 13:12:39 INFO  [TestNG-test=Login Test-1] BasePage - Entering text : standard_user
2026-07-25 13:12:39 INFO  [TestNG-test=Login Test-1] LoginPage - Entering password
2026-07-25 13:12:39 INFO  [TestNG-test=Login Test-1] BasePage - Entering text : secret_sauce
2026-07-25 13:12:39 INFO  [TestNG-test=Login Test-1] LoginPage - Clicking Login button
2026-07-25 13:12:39 INFO  [TestNG-test=Login Test-1] BasePage - Clicking element : [[ChromeDriver: chrome on windows (8fb022309f26f5c52e9cbce5e3e7a0b9)] -> id: login-button]
2026-07-25 13:12:39 INFO  [TestNG-test=Login Test-1] LoginPage - Login successful
2026-07-25 13:12:39 INFO  [TestNG-test=Login Test-1] HomePage - Checking products page visibility
2026-07-25 13:12:39 INFO  [TestNG-test=Login Test-1] HomePage - Getting page title
2026-07-25 13:12:39 INFO  [TestNG-test=Login Test-1] BasePage - Text fetched : Products
2026-07-25 13:12:39 INFO  [TestNG-test=Login Test-1] HomePage - Checking menu visibility
2026-07-25 13:12:39 INFO  [TestNG-test=Login Test-1] LoginTest - ===== Valid Login Test Completed =====
2026-07-25 13:12:39 INFO  [TestNG-test=Login Test-1] TestListener - Test Passed : verifyValidLogin
2026-07-25 13:12:39 INFO  [TestNG-test=Login Test-1] BaseTest - Cleaning test execution
2026-07-25 13:12:39 INFO  [TestNG-test=Login Test-1] DriverFactory - Closing browser
2026-07-25 13:12:40 INFO  [TestNG-test=Login Test-1] DriverFactory - Browser closed successfully
2026-07-25 13:12:40 INFO  [TestNG-test=Login Test-1] BaseTest - ========== Test Execution Completed ==========
2026-07-25 13:12:40 INFO  [main] TestListener - ========== Test Execution Completed ==========
2026-07-25 13:12:40 INFO  [main] ExtentReportManager - Extent Report flushed
2026-07-25 13:14:36 INFO  [main] TestListener - ========== Test Execution Started ==========
2026-07-25 13:14:36 INFO  [main] ExtentReportManager - Extent Report Created : C:\Users\HP\Desktop\Project\selenium-testng-framework\reports\AutomationReport_20260725_131436.html
2026-07-25 13:14:36 INFO  [TestNG-test=Login Test-1] BaseTest - ========== Starting Test : verifyInvalidLogin ==========
2026-07-25 13:14:36 INFO  [TestNG-test=Login Test-1] ConfigReader - Loading config.properties file
2026-07-25 13:14:36 INFO  [TestNG-test=Login Test-1] ConfigReader - Configuration loaded successfully
2026-07-25 13:14:36 INFO  [TestNG-test=Login Test-1] DriverFactory - Initializing browser : CHROME
2026-07-25 13:14:38 INFO  [TestNG-test=Login Test-1] DriverFactory - CHROME browser launched successfully
2026-07-25 13:14:38 INFO  [TestNG-test=Login Test-1] BaseTest - Opening application URL : https://www.saucedemo.com/
2026-07-25 13:14:41 INFO  [TestNG-test=Login Test-1] TestListener - Test Started : com.amol.automation.tests.LoginTest.verifyInvalidLogin
2026-07-25 13:14:41 INFO  [TestNG-test=Login Test-1] ExtentReportManager - Extent Test Created : com.amol.automation.tests.LoginTest.verifyInvalidLogin
2026-07-25 13:14:41 INFO  [TestNG-test=Login Test-1] LoginTest - ========== Invalid Login Test Started ==========
2026-07-25 13:14:41 INFO  [TestNG-test=Login Test-1] LoginTest - Step 1 : Logging in with invalid credentials
2026-07-25 13:14:41 INFO  [TestNG-test=Login Test-1] LoginPage - Entering username : invalid_user
2026-07-25 13:14:41 INFO  [TestNG-test=Login Test-1] BasePage - Entering text : invalid_user
2026-07-25 13:14:41 INFO  [TestNG-test=Login Test-1] LoginPage - Entering password
2026-07-25 13:14:41 INFO  [TestNG-test=Login Test-1] BasePage - Entering text : wrong_password
2026-07-25 13:14:42 INFO  [TestNG-test=Login Test-1] LoginPage - Clicking Login button
2026-07-25 13:14:42 INFO  [TestNG-test=Login Test-1] BasePage - Clicking element : [[ChromeDriver: chrome on windows (b8e98c42bea052f53cdd0435a9cd297f)] -> id: login-button]
2026-07-25 13:14:42 INFO  [TestNG-test=Login Test-1] LoginTest - Step 2 : Verifying error message is displayed
2026-07-25 13:14:42 INFO  [TestNG-test=Login Test-1] LoginTest - Error message displayed
2026-07-25 13:14:42 INFO  [TestNG-test=Login Test-1] LoginTest - Step 3 : Verifying invalid credential error message
2026-07-25 13:14:42 INFO  [TestNG-test=Login Test-1] BasePage - Text fetched : Epic sadface: Username and password do not match any user in this service
2026-07-25 13:14:42 INFO  [TestNG-test=Login Test-1] LoginTest - Invalid login validation completed successfully
2026-07-25 13:14:42 INFO  [TestNG-test=Login Test-1] LoginTest - ========== Invalid Login Test Passed ==========
2026-07-25 13:14:42 INFO  [TestNG-test=Login Test-1] TestListener - Test Passed : verifyInvalidLogin
2026-07-25 13:14:42 INFO  [TestNG-test=Login Test-1] BaseTest - Cleaning test execution
2026-07-25 13:14:42 INFO  [TestNG-test=Login Test-1] DriverFactory - Closing browser
2026-07-25 13:14:42 INFO  [TestNG-test=Login Test-1] DriverFactory - Browser closed successfully
2026-07-25 13:14:42 INFO  [TestNG-test=Login Test-1] BaseTest - ========== Test Execution Completed ==========
2026-07-25 13:14:42 INFO  [TestNG-test=Login Test-1] BaseTest - ========== Starting Test : verifyLockedUserLogin ==========
2026-07-25 13:14:42 INFO  [TestNG-test=Login Test-1] DriverFactory - Initializing browser : CHROME
2026-07-25 13:14:43 INFO  [TestNG-test=Login Test-1] DriverFactory - CHROME browser launched successfully
2026-07-25 13:14:43 INFO  [TestNG-test=Login Test-1] BaseTest - Opening application URL : https://www.saucedemo.com/
2026-07-25 13:14:46 INFO  [TestNG-test=Login Test-1] TestListener - Test Started : com.amol.automation.tests.LoginTest.verifyLockedUserLogin
2026-07-25 13:14:46 INFO  [TestNG-test=Login Test-1] ExtentReportManager - Extent Test Created : com.amol.automation.tests.LoginTest.verifyLockedUserLogin
2026-07-25 13:14:46 INFO  [TestNG-test=Login Test-1] LoginTest - ========== Locked User Login Test Started ==========
2026-07-25 13:14:46 INFO  [TestNG-test=Login Test-1] LoginTest - Step 1 : Logging in with locked user
2026-07-25 13:14:46 INFO  [TestNG-test=Login Test-1] LoginPage - Entering username : locked_out_user
2026-07-25 13:14:46 INFO  [TestNG-test=Login Test-1] BasePage - Entering text : locked_out_user
2026-07-25 13:14:46 INFO  [TestNG-test=Login Test-1] LoginPage - Entering password
2026-07-25 13:14:46 INFO  [TestNG-test=Login Test-1] BasePage - Entering text : secret_sauce
2026-07-25 13:14:47 INFO  [TestNG-test=Login Test-1] LoginPage - Clicking Login button
2026-07-25 13:14:47 INFO  [TestNG-test=Login Test-1] BasePage - Clicking element : [[ChromeDriver: chrome on windows (58a1706313b47699b1e51d9643e0d3e0)] -> id: login-button]
2026-07-25 13:14:47 INFO  [TestNG-test=Login Test-1] LoginTest - Step 2 : Verifying error message is displayed
2026-07-25 13:14:47 INFO  [TestNG-test=Login Test-1] LoginTest - Error message displayed
2026-07-25 13:14:47 INFO  [TestNG-test=Login Test-1] LoginTest - Step 3 : Verifying locked user error message
2026-07-25 13:14:47 INFO  [TestNG-test=Login Test-1] BasePage - Text fetched : Epic sadface: Sorry, this user has been locked out.
2026-07-25 13:14:47 INFO  [TestNG-test=Login Test-1] LoginTest - Locked user validation completed successfully
2026-07-25 13:14:47 INFO  [TestNG-test=Login Test-1] LoginTest - ========== Locked User Login Test Passed ==========
2026-07-25 13:14:47 INFO  [TestNG-test=Login Test-1] TestListener - Test Passed : verifyLockedUserLogin
2026-07-25 13:14:47 INFO  [TestNG-test=Login Test-1] BaseTest - Cleaning test execution
2026-07-25 13:14:47 INFO  [TestNG-test=Login Test-1] DriverFactory - Closing browser
2026-07-25 13:14:47 INFO  [TestNG-test=Login Test-1] DriverFactory - Browser closed successfully
2026-07-25 13:14:47 INFO  [TestNG-test=Login Test-1] BaseTest - ========== Test Execution Completed ==========
2026-07-25 13:14:47 INFO  [TestNG-test=Login Test-1] BaseTest - ========== Starting Test : verifyValidLogin ==========
2026-07-25 13:14:47 INFO  [TestNG-test=Login Test-1] DriverFactory - Initializing browser : CHROME
2026-07-25 13:14:48 INFO  [TestNG-test=Login Test-1] DriverFactory - CHROME browser launched successfully
2026-07-25 13:14:48 INFO  [TestNG-test=Login Test-1] BaseTest - Opening application URL : https://www.saucedemo.com/
2026-07-25 13:14:51 INFO  [TestNG-test=Login Test-1] TestListener - Test Started : com.amol.automation.tests.LoginTest.verifyValidLogin
2026-07-25 13:14:51 INFO  [TestNG-test=Login Test-1] ExtentReportManager - Extent Test Created : com.amol.automation.tests.LoginTest.verifyValidLogin
2026-07-25 13:14:51 INFO  [TestNG-test=Login Test-1] LoginTest - ========== Valid Login Test Started ==========
2026-07-25 13:14:51 INFO  [TestNG-test=Login Test-1] LoginTest - Step 1 : Launching SauceDemo application
2026-07-25 13:14:51 INFO  [TestNG-test=Login Test-1] LoginTest - Step 2 : Logging in with valid credentials
2026-07-25 13:14:51 INFO  [TestNG-test=Login Test-1] LoginPage - Entering username : standard_user
2026-07-25 13:14:51 INFO  [TestNG-test=Login Test-1] BasePage - Entering text : standard_user
2026-07-25 13:14:51 INFO  [TestNG-test=Login Test-1] LoginPage - Entering password
2026-07-25 13:14:51 INFO  [TestNG-test=Login Test-1] BasePage - Entering text : secret_sauce
2026-07-25 13:14:51 INFO  [TestNG-test=Login Test-1] LoginPage - Clicking Login button
2026-07-25 13:14:51 INFO  [TestNG-test=Login Test-1] BasePage - Clicking element : [[ChromeDriver: chrome on windows (64e7b2f33f250b5973e2a2494182a036)] -> id: login-button]
2026-07-25 13:14:51 INFO  [TestNG-test=Login Test-1] LoginPage - Login successful
2026-07-25 13:14:51 INFO  [TestNG-test=Login Test-1] LoginTest - Step 3 : Verifying Products page is displayed
2026-07-25 13:14:51 INFO  [TestNG-test=Login Test-1] HomePage - Checking products page visibility
2026-07-25 13:14:51 INFO  [TestNG-test=Login Test-1] LoginTest - Products page displayed successfully
2026-07-25 13:14:51 INFO  [TestNG-test=Login Test-1] LoginTest - Step 4 : Verifying page title
2026-07-25 13:14:51 INFO  [TestNG-test=Login Test-1] HomePage - Getting page title
2026-07-25 13:14:51 INFO  [TestNG-test=Login Test-1] BasePage - Text fetched : Products
2026-07-25 13:14:51 INFO  [TestNG-test=Login Test-1] LoginTest - Products page title verified
2026-07-25 13:14:51 INFO  [TestNG-test=Login Test-1] LoginTest - Step 5 : Verifying menu button
2026-07-25 13:14:51 INFO  [TestNG-test=Login Test-1] HomePage - Checking menu visibility
2026-07-25 13:14:51 INFO  [TestNG-test=Login Test-1] LoginTest - Menu button verified successfully
2026-07-25 13:14:51 INFO  [TestNG-test=Login Test-1] LoginTest - ========== Valid Login Test Passed ==========
2026-07-25 13:14:51 INFO  [TestNG-test=Login Test-1] TestListener - Test Passed : verifyValidLogin
2026-07-25 13:14:51 INFO  [TestNG-test=Login Test-1] BaseTest - Cleaning test execution
2026-07-25 13:14:51 INFO  [TestNG-test=Login Test-1] DriverFactory - Closing browser
2026-07-25 13:14:52 INFO  [TestNG-test=Login Test-1] DriverFactory - Browser closed successfully
2026-07-25 13:14:52 INFO  [TestNG-test=Login Test-1] BaseTest - ========== Test Execution Completed ==========
2026-07-25 13:14:52 INFO  [main] TestListener - ========== Test Execution Completed ==========
2026-07-25 13:14:52 INFO  [main] ExtentReportManager - Extent Report flushed
2026-07-25 13:16:54 INFO  [main] BaseTest - ========== Starting Test : verifyInvalidLogin ==========
2026-07-25 13:16:54 INFO  [main] ConfigReader - Loading config.properties file
2026-07-25 13:16:54 INFO  [main] ConfigReader - Configuration loaded successfully
2026-07-25 13:16:54 INFO  [main] DriverFactory - Initializing browser : CHROME
2026-07-25 13:16:55 INFO  [main] BaseTest - ========== Starting Test : verifyInvalidLogin ==========
2026-07-25 13:16:55 INFO  [main] ConfigReader - Loading config.properties file
2026-07-25 13:16:55 INFO  [main] ConfigReader - Configuration loaded successfully
2026-07-25 13:16:55 INFO  [main] DriverFactory - Initializing browser : CHROME
2026-07-25 13:16:57 INFO  [main] DriverFactory - CHROME browser launched successfully
2026-07-25 13:16:57 INFO  [main] BaseTest - Opening application URL : https://www.saucedemo.com/
2026-07-25 13:17:00 INFO  [main] DriverFactory - CHROME browser launched successfully
2026-07-25 13:17:00 INFO  [main] BaseTest - Opening application URL : https://www.saucedemo.com/
2026-07-25 13:17:03 INFO  [main] LoginTest - ==================================================
2026-07-25 13:17:03 INFO  [main] LoginTest - TEST STARTED : Verify Invalid Login
2026-07-25 13:17:03 INFO  [main] LoginTest - ==================================================
2026-07-25 13:17:03 INFO  [main] LoginTest - Step 1 : Enter invalid username
2026-07-25 13:17:03 INFO  [main] LoginTest - Step 2 : Enter invalid password
2026-07-25 13:17:03 INFO  [main] LoginTest - Step 3 : Click Login button
2026-07-25 13:17:03 INFO  [main] LoginPage - Entering username : invalid_user
2026-07-25 13:17:03 INFO  [main] BasePage - Entering text : invalid_user
2026-07-25 13:17:03 INFO  [main] LoginPage - Entering password
2026-07-25 13:17:03 INFO  [main] BasePage - Entering text : wrong_password
2026-07-25 13:17:04 INFO  [main] LoginPage - Clicking Login button
2026-07-25 13:17:04 INFO  [main] BasePage - Clicking element : [[ChromeDriver: chrome on windows (648b9c655dfc716db8a4cc1ff9bb9a43)] -> id: login-button]
2026-07-25 13:17:04 INFO  [main] LoginTest - Step 4 : Verify error message displayed
2026-07-25 13:17:04 INFO  [main] LoginTest - PASS : Error message displayed
2026-07-25 13:17:04 INFO  [main] LoginTest - Step 5 : Verify invalid credentials message
2026-07-25 13:17:04 INFO  [main] BasePage - Text fetched : Epic sadface: Username and password do not match any user in this service
2026-07-25 13:17:04 INFO  [main] LoginTest - PASS : Invalid credentials message verified
2026-07-25 13:17:04 INFO  [main] LoginTest - TEST PASSED : Verify Invalid Login
2026-07-25 13:17:04 INFO  [main] LoginTest - ==================================================
2026-07-25 13:17:04 INFO  [main] BaseTest - Cleaning test execution
2026-07-25 13:17:04 INFO  [main] DriverFactory - Closing browser
2026-07-25 13:17:04 INFO  [main] LoginTest - ==================================================
2026-07-25 13:17:04 INFO  [main] LoginTest - TEST STARTED : Verify Invalid Login
2026-07-25 13:17:04 INFO  [main] LoginTest - ==================================================
2026-07-25 13:17:04 INFO  [main] LoginTest - Step 1 : Enter invalid username
2026-07-25 13:17:04 INFO  [main] LoginTest - Step 2 : Enter invalid password
2026-07-25 13:17:04 INFO  [main] LoginTest - Step 3 : Click Login button
2026-07-25 13:17:04 INFO  [main] LoginPage - Entering username : invalid_user
2026-07-25 13:17:04 INFO  [main] BasePage - Entering text : invalid_user
2026-07-25 13:17:04 INFO  [main] DriverFactory - Browser closed successfully
2026-07-25 13:17:04 INFO  [main] BaseTest - ========== Test Execution Completed ==========
2026-07-25 13:17:04 INFO  [main] BaseTest - ========== Starting Test : verifyLockedUserLogin ==========
2026-07-25 13:17:04 INFO  [main] DriverFactory - Initializing browser : CHROME
2026-07-25 13:17:05 INFO  [main] LoginPage - Entering password
2026-07-25 13:17:05 INFO  [main] BasePage - Entering text : wrong_password
2026-07-25 13:17:05 INFO  [main] LoginPage - Clicking Login button
2026-07-25 13:17:05 INFO  [main] BasePage - Clicking element : [[ChromeDriver: chrome on windows (da72807f0fbff6b30478d3f0e8984423)] -> id: login-button]
2026-07-25 13:17:05 INFO  [main] LoginTest - Step 4 : Verify error message displayed
2026-07-25 13:17:05 INFO  [main] LoginTest - PASS : Error message displayed
2026-07-25 13:17:05 INFO  [main] LoginTest - Step 5 : Verify invalid credentials message
2026-07-25 13:17:05 INFO  [main] BasePage - Text fetched : Epic sadface: Username and password do not match any user in this service
2026-07-25 13:17:05 INFO  [main] LoginTest - PASS : Invalid credentials message verified
2026-07-25 13:17:05 INFO  [main] LoginTest - TEST PASSED : Verify Invalid Login
2026-07-25 13:17:05 INFO  [main] LoginTest - ==================================================
2026-07-25 13:17:05 INFO  [main] BaseTest - Cleaning test execution
2026-07-25 13:17:05 INFO  [main] DriverFactory - Closing browser
